death_date;region;Age;Gender
29.07.14;Gaza Strip;4;F
29.07.14;Gaza Strip;77;M
29.07.14;Gaza Strip;36;M
29.07.14;Gaza Strip;32;F
29.07.14;Gaza Strip;0;F
29.07.14;Gaza Strip;23;M
29.07.14;Gaza Strip;25;F
29.07.14;Gaza Strip;25;M
29.07.14;Gaza Strip;60;F
01.08.14;Gaza Strip;1;M
29.07.14;Gaza Strip;45;M
29.07.14;Gaza Strip;39;F
29.07.14;Gaza Strip;24;F
29.07.14;Gaza Strip;13;F
29.07.14;Gaza Strip;22;F
29.07.14;Gaza Strip;19;F
29.07.14;Gaza Strip;21;F
29.07.14;Gaza Strip;14;F
29.07.14;Gaza Strip;8;M
29.07.14;Gaza Strip;17;F
29.07.14;Gaza Strip;23;M
29.07.14;Gaza Strip;19;F
29.07.14;Gaza Strip;11;M
29.07.14;Gaza Strip;10;F
29.07.14;Gaza Strip;12;M
29.07.14;Gaza Strip;9;M
29.07.14;Gaza Strip;7;M
29.07.14;Gaza Strip;5;M
29.07.14;Gaza Strip;40;M
29.07.14;Gaza Strip;40;F
29.07.14;Gaza Strip;8;M
29.07.14;Gaza Strip;5;F
29.07.14;Gaza Strip;3;M
29.07.14;Gaza Strip;35;M
29.07.14;Gaza Strip;19;M
29.07.14;Gaza Strip;35;F
29.07.14;Gaza Strip;58;F
29.07.14;Gaza Strip;31;M
29.07.14;Gaza Strip;16;M
29.07.14;Gaza Strip;2;F
29.07.14;Gaza Strip;1;F
29.07.14;Gaza Strip;47;M
29.07.14;Gaza Strip;22;F
29.07.14;Gaza Strip;12;M
29.07.14;Gaza Strip;32;M
29.07.14;Gaza Strip;39;M
29.07.14;Gaza Strip;41;F
29.07.14;Gaza Strip;30;F
29.07.14;Gaza Strip;17;F
29.07.14;Gaza Strip;25;M
29.07.14;Gaza Strip;3;F
29.07.14;Gaza Strip;2;F
29.07.14;Gaza Strip;9;F
29.07.14;Gaza Strip;10;M
29.07.14;Gaza Strip;3;M
29.07.14;Gaza Strip;10;M
29.07.14;Gaza Strip;29;F
29.07.14;Gaza Strip;7;F
29.07.14;Gaza Strip;66;F
29.07.14;Gaza Strip;46;M
29.07.14;Gaza Strip;18;F
29.07.14;Gaza Strip;40;F
29.07.14;Gaza Strip;12;M
29.07.14;Gaza Strip;7;M
29.07.14;Gaza Strip;16;F
29.07.14;Gaza Strip;5;M
29.07.14;Gaza Strip;23;M
29.07.14;Gaza Strip;37;M
29.07.14;Gaza Strip;11;F
29.07.14;Gaza Strip;31;F
29.07.14;Gaza Strip;8;M
29.07.14;Gaza Strip;24;F
29.07.14;Gaza Strip;3;F
29.07.14;Gaza Strip;20;F
29.07.14;Gaza Strip;38;F
29.07.14;Gaza Strip;1;F
29.07.14;Gaza Strip;39;F
29.07.14;Gaza Strip;13;F
29.07.14;Gaza Strip;50;F
29.07.14;Gaza Strip;50;F
29.07.14;Gaza Strip;29;M
29.07.14;Gaza Strip;20;M
29.07.14;Gaza Strip;24;M
29.07.14;Gaza Strip;1;M
29.07.14;Gaza Strip;3;F
29.07.14;Gaza Strip;77;F
29.07.14;Gaza Strip;11;F
29.07.14;Gaza Strip;26;M
04.08.14;Gaza Strip;18;M
28.10.14;Gaza Strip;20;M
20.08.14;Gaza Strip;23;M
29.07.14;Gaza Strip;6;M
29.07.14;Gaza Strip;18;F
29.07.14;Gaza Strip;48;M
29.07.14;Gaza Strip;23;M
29.07.14;Gaza Strip;14;F
29.07.14;Gaza Strip;28;M
29.07.14;Gaza Strip;20;F
29.07.14;Gaza Strip;2;M
29.07.14;Gaza Strip;3;F
29.07.14;Gaza Strip;21;M
29.07.14;Gaza Strip;81;F
29.07.14;Gaza Strip;23;F
29.07.14;Gaza Strip;42;F
29.07.14;Gaza Strip;25;M
29.07.14;Gaza Strip;0;F
29.07.14;Gaza Strip;23;M
29.07.14;Gaza Strip;29;M
28.07.14;Gaza Strip;28;F
28.07.14;Gaza Strip;15;F
28.07.14;Gaza Strip;18;F
28.07.14;Gaza Strip;35;F
28.07.14;Gaza Strip;58;F
28.07.14;Gaza Strip;26;F
28.07.14;Gaza Strip;58;M
28.07.14;Gaza Strip;61;M
28.07.14;Gaza Strip;15;M
28.07.14;Gaza Strip;36;M
29.07.14;Gaza Strip;67;F
28.07.14;Gaza Strip;9;F
28.07.14;Gaza Strip;10;M
28.07.14;Gaza Strip;9;M
28.07.14;Gaza Strip;54;M
28.07.14;Gaza Strip;54;F
06.08.14;Gaza Strip;31;M
28.07.14;Gaza Strip;23;M
28.07.14;Gaza Strip;35;M
29.07.14;Gaza Strip;16;M
28.07.14;Gaza Strip;15;M
28.07.14;Gaza Strip;38;M
28.07.14;Gaza Strip;22;M
28.07.14;Gaza Strip;30;M
28.07.14;Gaza Strip;27;M
28.07.14;Gaza Strip;30;M
28.07.14;Gaza Strip;49;M
28.07.14;Gaza Strip;4;M
28.07.14;Gaza Strip;25;M
30.07.14;Gaza Strip;7;M
28.07.14;Gaza Strip;22;M
28.07.14;Gaza Strip;22;M
28.07.14;Gaza Strip;23;M
28.07.14;Gaza Strip;45;M
28.07.14;Gaza Strip;38;F
28.07.14;Gaza Strip;20;M
28.07.14;Gaza Strip;17;F
28.07.14;Gaza Strip;15;M
28.07.14;Gaza Strip;13;F
28.07.14;Gaza Strip;17;M
28.07.14;Gaza Strip;11;M
28.07.14;Gaza Strip;23;M
28.07.14;Gaza Strip;45;F
28.07.14;Gaza Strip;25;M
27.07.14;Gaza Strip;44;M
27.07.14;Gaza Strip;29;M
27.07.14;Gaza Strip;27;M
27.07.14;Gaza Strip;23;M
27.07.14;Gaza Strip;26;M
27.07.14;Gaza Strip;27;M
27.07.14;Gaza Strip;31;M
27.07.14;Gaza Strip;34;M
27.07.14;Gaza Strip;25;M
27.07.14;Gaza Strip;25;M
27.07.14;Gaza Strip;23;M
27.07.14;Gaza Strip;23;M
01.08.14;Gaza Strip;23;M
27.07.14;Gaza Strip;64;F
27.07.14;Gaza Strip;25;M
27.07.14;Gaza Strip;21;M
27.07.14;Gaza Strip;22;M
27.07.14;Gaza Strip;22;M
27.07.14;Gaza Strip;41;M
27.07.14;Gaza Strip;39;M
27.07.14;Gaza Strip;55;M
28.07.14;Gaza Strip;45;M
26.07.14;Gaza Strip;32;M
26.07.14;Gaza Strip;39;M
26.07.14;Gaza Strip;39;M
26.07.14;Gaza Strip;2;F
26.07.14;Gaza Strip;13;M
26.07.14;Gaza Strip;9;M
26.07.14;Gaza Strip;22;F
26.07.14;Gaza Strip;27;F
26.07.14;Gaza Strip;50;F
26.07.14;Gaza Strip;67;F
26.07.14;Gaza Strip;69;M
30.07.14;Gaza Strip;29;M
26.07.14;Gaza Strip;18;M
26.07.14;Gaza Strip;20;M
26.07.14;Gaza Strip;67;M
26.07.14;Gaza Strip;63;F
26.07.14;Gaza Strip;17;M
26.07.14;Gaza Strip;54;M
26.07.14;Gaza Strip;16;F
26.07.14;Gaza Strip;2;M
26.07.14;Gaza Strip;59;M
26.07.14;Gaza Strip;52;M
26.07.14;Gaza Strip;56;F
26.07.14;Gaza Strip;18;M
26.07.14;Gaza Strip;22;F
26.07.14;Gaza Strip;1;F
26.07.14;Gaza Strip;25;F
26.07.14;Gaza Strip;30;F
26.07.14;Gaza Strip;4;F
26.07.14;Gaza Strip;13;M
26.07.14;Gaza Strip;49;F
26.07.14;Gaza Strip;1;M
26.07.14;Gaza Strip;5;M
26.07.14;Gaza Strip;23;F
26.07.14;Gaza Strip;1;F
26.07.14;Gaza Strip;11;F
26.07.14;Gaza Strip;7;M
26.07.14;Gaza Strip;29;M
26.07.14;Gaza Strip;39;M
26.07.14;Gaza Strip;24;M
26.07.14;Gaza Strip;24;M
26.07.14;Gaza Strip;40;M
26.07.14;Gaza Strip;25;M
26.07.14;Gaza Strip;76;M
27.07.14;Gaza Strip;20;M
27.07.14;Gaza Strip;32;M
26.07.14;Gaza Strip;25;M
26.07.14;Gaza Strip;5;M
26.07.14;Gaza Strip;18;M
26.07.14;Gaza Strip;82;F
26.07.14;Gaza Strip;11;F
26.07.14;Gaza Strip;37;F
26.07.14;Gaza Strip;22;M
26.07.14;Gaza Strip;21;M
26.07.14;Gaza Strip;24;M
26.07.14;Gaza Strip;24;M
26.07.14;Gaza Strip;27;M
26.07.14;Gaza Strip;34;M
26.07.14;Gaza Strip;22;M
26.07.14;Gaza Strip;19;M
26.07.14;Gaza Strip;26;M
26.07.14;Gaza Strip;22;M
26.07.14;Gaza Strip;23;M
26.07.16;Gaza Strip;25;M
26.07.14;Gaza Strip;21;M
26.07.14;Gaza Strip;26;M
26.07.14;Gaza Strip;24;M
26.07.14;Gaza Strip;26;M
26.07.14;Gaza Strip;33;M
26.07.14;Gaza Strip;28;M
26.07.14;Gaza Strip;19;M
26.07.14;Gaza Strip;20;M
26.07.14;Gaza Strip;29;M
26.07.14;Gaza Strip;23;M
26.07.14;Gaza Strip;34;M
26.07.14;Gaza Strip;19;M
26.07.14;Gaza Strip;22;M
26.07.14;Gaza Strip;33;M
26.07.14;Gaza Strip;24;M
26.07.14;Gaza Strip;25;M
26.07.14;Gaza Strip;30;M
26.07.14;Gaza Strip;23;M
26.07.14;Gaza Strip;21;M
26.07.14;Gaza Strip;20;M
26.07.14;Gaza Strip;19;M
26.07.14;Gaza Strip;30;M
26.07.14;Gaza Strip;25;M
26.07.14;Gaza Strip;23;M
26.07.14;Gaza Strip;25;M
26.07.14;Gaza Strip;22;M
26.07.14;Gaza Strip;28;M
26.07.14;Gaza Strip;18;M
26.07.14;Gaza Strip;20;M
26.07.14;West Bank;18;M
25.07.14;Gaza Strip;4;M
25.07.14;Gaza Strip;3;M
25.07.14;Gaza Strip;12;M
25.07.14;Gaza Strip;25;M
25.07.14;Gaza Strip;12;M
31.07.14;Gaza Strip;19;M
25.07.14;Gaza Strip;47;M
25.07.14;Gaza Strip;14;M
25.07.14;Gaza Strip;12;M
25.07.14;West Bank;14;M
25.07.14;West Bank;28;M
04.09.14;Gaza Strip;45;M
25.07.14;Gaza Strip;30;F
31.07.14;Gaza Strip;25;M
09.09.14;Gaza Strip;4;F
25.07.14;Gaza Strip;65;F
25.07.14;Gaza Strip;64;M
25.07.14;West Bank;20;M
29.07.14;Gaza Strip;11;M
25.07.14;Gaza Strip;14;F
25.07.14;Gaza Strip;39;M
25.07.14;Gaza Strip;34;M
25.07.14;Gaza Strip;24;M
25.07.14;Gaza Strip;22;M
25.07.14;Gaza Strip;17;M
25.07.14;Gaza Strip;22;M
25.07.14;Gaza Strip;23;M
25.07.14;Gaza Strip;22;M
25.07.14;Gaza Strip;23;M
25.07.14;Gaza Strip;19;M
25.07.14;Gaza Strip;25;M
25.07.14;Gaza Strip;16;M
25.07.14;Gaza Strip;24;M
25.07.14;Gaza Strip;22;M
25.07.14;Gaza Strip;19;M
25.07.14;Gaza Strip;18;M
25.07.14;Gaza Strip;51;M
25.07.14;Gaza Strip;21;M
25.07.14;Gaza Strip;36;M
25.07.14;Gaza Strip;20;M
25.07.14;Gaza Strip;23;M
25.07.14;Gaza Strip;23;M
25.07.14;Gaza Strip;53;M
25.07.14;Gaza Strip;24;M
28.07.14;Gaza Strip;11;M
25.07.14;Gaza Strip;38;M
25.07.14;Gaza Strip;27;M
25.07.14;Gaza Strip;31;M
07.08.14;Gaza Strip;14;M
25.07.14;Gaza Strip;19;M
25.07.14;Gaza Strip;20;M
25.07.14;Gaza Strip;23;M
25.07.14;Gaza Strip;26;M
25.07.14;Gaza Strip;21;M
25.07.14;Gaza Strip;26;M
25.07.14;Gaza Strip;25;M
25.07.14;Gaza Strip;24;M
25.07.14;Gaza Strip;28;M
25.07.14;Gaza Strip;21;M
25.07.14;Gaza Strip;42;M
25.07.14;Gaza Strip;24;M
25.07.14;Gaza Strip;37;M
25.07.14;Gaza Strip;22;M
25.07.14;Gaza Strip;7;M
25.07.14;Gaza Strip;21;M
25.07.14;Gaza Strip;28;M
25.07.14;Gaza Strip;32;M
25.07.14;Gaza Strip;19;M
26.07.14;Gaza Strip;19;M
25.07.14;Gaza Strip;17;M
25.07.14;Gaza Strip;36;M
30.07.14;Gaza Strip;0;F
25.07.14;Gaza Strip;22;F
25.07.14;Gaza Strip;42;F
25.07.14;Gaza Strip;55;F
25.07.14;Gaza Strip;32;M
25.07.14;West Bank;38;M
25.07.14;West Bank;30;M
25.07.14;West Bank;50;M
25.07.14;Gaza Strip;24;M
25.07.14;Gaza Strip;30;M
25.07.14;Gaza Strip;67;M
25.07.14;Gaza Strip;18;M
01.08.14;Gaza Strip;18;F
24.07.14;Gaza Strip;66;F
24.07.14;Gaza Strip;3;M
24.07.14;Gaza Strip;1;M
24.07.14;Gaza Strip;17;F
24.07.14;Gaza Strip;12;M
24.07.14;Gaza Strip;10;F
24.07.14;Gaza Strip;45;F
24.07.14;Gaza Strip;12;M
24.07.14;Gaza Strip;27;M
25.07.14;Gaza Strip;34;M
24.07.14;West Bank;17;M
25.07.14;Gaza Strip;31;M
26.07.14;Gaza Strip;14;M
01.08.14;Gaza Strip;15;M
29.07.14;Gaza Strip;7;M
24.07.14;Gaza Strip;59;M
24.07.14;Gaza Strip;17;M
24.07.14;Gaza Strip;37;M
24.07.14;Gaza Strip;22;M
24.07.14;Gaza Strip;12;M
24.07.14;Gaza Strip;32;M
24.07.14;Gaza Strip;66;M
24.07.14;Gaza Strip;55;F
24.07.14;Gaza Strip;31;M
24.07.14;Gaza Strip;4;M
24.07.14;Gaza Strip;44;M
24.07.14;Gaza Strip;45;M
24.07.14;Gaza Strip;45;M
24.07.14;Gaza Strip;50;M
24.07.14;Gaza Strip;41;M
01.08.14;Gaza Strip;65;M
03.08.14;Gaza Strip;78;M
24.07.14;Gaza Strip;17;M
24.07.14;Gaza Strip;21;M
24.07.14;Gaza Strip;24;M
24.07.14;Gaza Strip;24;M
24.07.14;Gaza Strip;26;M
24.07.14;Gaza Strip;29;M
24.07.14;Gaza Strip;32;M
24.07.14;Gaza Strip;31;M
24.07.14;Gaza Strip;24;F
24.07.14;Gaza Strip;5;F
24.07.14;Gaza Strip;3;M
24.07.14;Gaza Strip;26;M
24.07.14;Gaza Strip;21;M
24.07.14;Gaza Strip;45;M
28.07.14;Gaza Strip;22;F
27.07.14;Gaza Strip;6;M
24.07.14;Gaza Strip;12;M
24.07.14;Gaza Strip;26;M
30.07.14;Gaza Strip;11;M
24.07.14;Gaza Strip;25;M
24.07.14;Gaza Strip;23;M
24.07.14;Gaza Strip;48;M
24.07.14;Gaza Strip;31;M
24.07.14;Gaza Strip;25;M
24.07.14;Gaza Strip;25;M
24.07.14;Gaza Strip;25;M
24.07.14;Gaza Strip;34;M
24.07.14;Gaza Strip;38;M
24.07.14;Gaza Strip;44;M
24.07.14;Gaza Strip;20;M
24.07.14;Gaza Strip;16;M
24.07.14;Gaza Strip;19;M
24.07.14;Gaza Strip;42;M
24.07.14;Gaza Strip;37;F
24.07.14;Gaza Strip;67;M
24.07.14;Gaza Strip;19;M
24.07.14;Gaza Strip;16;M
24.07.14;Gaza Strip;47;M
24.07.14;Gaza Strip;51;M
24.07.14;Gaza Strip;54;M
24.07.14;Gaza Strip;17;M
24.07.14;Gaza Strip;36;M
24.07.14;Gaza Strip;22;M
24.07.14;Gaza Strip;54;M
24.07.14;Gaza Strip;58;M
03.08.14;Gaza Strip;26;M
24.07.14;Gaza Strip;19;M
24.07.14;Gaza Strip;24;M
24.07.14;Gaza Strip;31;M
24.07.14;Gaza Strip;32;M
24.07.14;Gaza Strip;49;M
24.07.14;Gaza Strip;22;M
24.07.14;Gaza Strip;24;M
24.07.14;Gaza Strip;18;M
24.07.14;Gaza Strip;39;M
24.07.14;Gaza Strip;52;M
24.07.14;Gaza Strip;20;M
24.07.14;Gaza Strip;55;M
24.07.14;Gaza Strip;24;M
24.07.14;Gaza Strip;18;M
24.07.14;Gaza Strip;27;F
24.07.14;Gaza Strip;23;M
24.07.14;Gaza Strip;19;M
24.07.14;Gaza Strip;7;M
24.07.14;Gaza Strip;34;M
03.08.14;Gaza Strip;77;F
01.08.14;Gaza Strip;14;M
24.07.14;Gaza Strip;26;M
24.07.14;Gaza Strip;9;M
24.07.14;Gaza Strip;17;M
24.07.14;Gaza Strip;58;M
24.07.14;Gaza Strip;40;F
24.07.14;Gaza Strip;16;M
24.07.14;Gaza Strip;1;F
24.07.14;Gaza Strip;12;F
24.07.14;Gaza Strip;15;M
24.07.14;Gaza Strip;47;F
24.07.14;Gaza Strip;21;M
24.07.14;Gaza Strip;39;M
26.07.14;Gaza Strip;22;F
23.07.14;Gaza Strip;28;M
23.07.14;Gaza Strip;20;M
23.07.14;Gaza Strip;23;M
23.07.14;Gaza Strip;47;M
23.07.14;Gaza Strip;40;M
23.07.14;Gaza Strip;25;M
23.07.14;Gaza Strip;19;M
23.07.14;Gaza Strip;23;M
23.07.14;Gaza Strip;2;F
23.07.14;Gaza Strip;45;M
23.07.14;Gaza Strip;22;M
23.07.14;Gaza Strip;16;M
23.07.14;Gaza Strip;25;M
23.07.14;Gaza Strip;35;M
23.07.14;Gaza Strip;33;M
23.07.14;Gaza Strip;72;F
23.07.14;Gaza Strip;9;M
23.07.14;Gaza Strip;19;M
23.07.14;Gaza Strip;29;M
23.07.14;Gaza Strip;19;F
23.07.14;Gaza Strip;58;M
23.07.14;Gaza Strip;4;F
23.07.14;Gaza Strip;31;M
23.07.14;Gaza Strip;36;M
23.07.14;Gaza Strip;27;M
23.07.14;Gaza Strip;38;M
23.07.14;Gaza Strip;20;M
23.07.14;Gaza Strip;23;M
23.07.14;Gaza Strip;22;M
23.07.14;Gaza Strip;27;M
23.07.14;Gaza Strip;21;M
23.07.14;Gaza Strip;22;M
23.07.14;Gaza Strip;28;M
23.07.14;Gaza Strip;77;M
23.07.14;Gaza Strip;40;M
23.07.14;Gaza Strip;12;M
23.07.14;Gaza Strip;54;M
23.07.14;Gaza Strip;27;M
28.07.14;Gaza Strip;43;M
23.07.14;Gaza Strip;73;M
23.07.14;Gaza Strip;12;M
23.07.14;Gaza Strip;36;M
23.07.14;Gaza Strip;28;M
23.07.14;Gaza Strip;31;M
23.07.14;Gaza Strip;18;M
23.07.14;Gaza Strip;24;M
23.07.14;Gaza Strip;18;M
23.07.14;Gaza Strip;23;M
23.07.14;Gaza Strip;23;M
23.07.14;Gaza Strip;24;M
23.07.14;Gaza Strip;14;M
23.07.14;Gaza Strip;18;M
23.07.14;Gaza Strip;25;M
23.07.14;Gaza Strip;25;M
23.07.14;Gaza Strip;25;M
23.07.14;Gaza Strip;22;M
23.07.14;Gaza Strip;22;M
23.07.14;Gaza Strip;25;M
23.07.14;Gaza Strip;17;M
23.07.14;Gaza Strip;23;M
23.07.14;Gaza Strip;23;M
23.07.14;Gaza Strip;27;M
23.07.14;Gaza Strip;43;M
23.07.14;Gaza Strip;61;M
23.07.14;Gaza Strip;64;M
23.07.14;Gaza Strip;25;M
23.07.14;Gaza Strip;22;M
23.07.14;Gaza Strip;20;M
23.07.14;Gaza Strip;32;M
23.07.14;Gaza Strip;22;M
23.07.14;Gaza Strip;22;M
23.07.14;Gaza Strip;26;M
23.07.14;Gaza Strip;22;M
23.07.14;West Bank;20;M
23.07.14;Gaza Strip;39;M
23.07.14;Gaza Strip;23;M
23.07.14;Gaza Strip;74;M
23.07.14;Gaza Strip;79;M
23.07.14;Gaza Strip;16;M
23.07.14;Gaza Strip;22;M
23.07.14;Gaza Strip;20;M
23.07.14;Gaza Strip;54;F
23.07.14;Gaza Strip;44;F
26.07.14;Gaza Strip;1;M
31.07.14;Gaza Strip;27;F
23.07.14;Gaza Strip;7;M
23.07.14;Gaza Strip;9;F
23.07.14;Gaza Strip;27;F
23.07.14;Gaza Strip;2;F
23.07.14;Gaza Strip;21;M
23.07.14;Gaza Strip;22;M
23.07.14;Gaza Strip;29;M
23.07.14;Gaza Strip;32;M
23.07.14;Gaza Strip;19;M
23.07.14;Gaza Strip;21;M
24.07.14;Gaza Strip;55;M
03.08.14;Gaza Strip;32;M
23.07.14;Gaza Strip;29;M
23.07.14;Gaza Strip;26;M
23.07.14;Gaza Strip;81;M
30.07.14;Gaza Strip;41;F
22.07.14;Gaza Strip;19;M
22.07.14;Gaza Strip;40;M
22.07.14;Gaza Strip;9;M
22.07.14;Gaza Strip;21;M
22.07.14;Gaza Strip;16;F
22.07.14;Gaza Strip;4;F
23.07.14;West Bank;29;M
22.07.14;Gaza Strip;48;M
22.07.14;Gaza Strip;23;F
22.07.14;Gaza Strip;1;F
22.07.14;Gaza Strip;0;M
22.07.14;Gaza Strip;26;M
26.07.14;Gaza Strip;22;M
22.07.14;Gaza Strip;24;M
22.07.14;Gaza Strip;26;M
22.07.14;Gaza Strip;21;M
22.07.14;Gaza Strip;22;M
22.07.14;Gaza Strip;18;M
22.07.14;Gaza Strip;66;F
22.07.14;Gaza Strip;47;F
22.07.14;Gaza Strip;20;M
22.07.14;Gaza Strip;58;M
22.07.14;Gaza Strip;49;F
22.07.14;Gaza Strip;19;F
22.07.14;Gaza Strip;55;M
29.07.14;Gaza Strip;19;M
22.07.14;Gaza Strip;25;M
24.07.14;Gaza Strip;20;M
22.07.14;Gaza Strip;37;M
22.07.14;Gaza Strip;30;M
22.07.14;Gaza Strip;16;M
22.07.14;Gaza Strip;17;M
22.07.14;Gaza Strip;72;F
22.07.14;Gaza Strip;50;F
24.07.14;Gaza Strip;26;F
22.07.14;Gaza Strip;53;F
22.07.14;Gaza Strip;16;M
22.07.14;Gaza Strip;20;M
22.07.14;Gaza Strip;23;M
22.07.14;Gaza Strip;21;M
22.07.14;Gaza Strip;20;M
22.07.14;Gaza Strip;44;M
22.07.14;Gaza Strip;33;M
22.07.14;Gaza Strip;26;M
22.07.14;Gaza Strip;21;M
25.07.14;Gaza Strip;55;F
22.07.14;Gaza Strip;18;M
22.07.14;Gaza Strip;18;M
22.07.14;Gaza Strip;27;M
22.07.14;Gaza Strip;26;M
22.07.14;Gaza Strip;30;M
22.07.14;Gaza Strip;24;M
22.07.14;Gaza Strip;25;M
22.07.14;Gaza Strip;22;M
23.07.14;Gaza Strip;17;M
22.07.14;Gaza Strip;24;M
22.07.14;Gaza Strip;29;M
22.07.14;Gaza Strip;22;M
24.07.14;Gaza Strip;20;F
22.07.14;Gaza Strip;61;F
22.07.14;Gaza Strip;8;F
22.07.14;Gaza Strip;27;M
22.07.14;Gaza Strip;0;M
22.07.14;Gaza Strip;6;M
22.07.14;Gaza Strip;39;M
22.07.14;Gaza Strip;38;M
22.07.14;Gaza Strip;23;M
22.07.14;Gaza Strip;33;M
25.07.14;Gaza Strip;28;F
21.07.14;Gaza Strip;53;F
21.07.14;Gaza Strip;18;M
21.07.14;Gaza Strip;35;M
21.07.14;Gaza Strip;38;M
21.07.14;Gaza Strip;22;M
21.07.14;Gaza Strip;17;M
21.07.14;Gaza Strip;23;M
21.07.14;Gaza Strip;61;F
21.07.14;Gaza Strip;31;M
21.07.14;Gaza Strip;19;M
21.07.14;Gaza Strip;18;M
21.07.14;Gaza Strip;32;M
21.07.14;Israel;22;M
21.07.14;Israel;19;M
21.07.14;Israel;20;M
21.07.14;Israel;21;M
21.07.14;Israel;23;M
21.07.14;Israel;21;M
21.07.14;Israel;22;M
21.07.14;Israel;21;M
21.07.14;Israel;21;M
21.07.14;Israel;21;M
29.07.14;West Bank;20;M
21.07.14;Gaza Strip;16;M
21.07.14;Gaza Strip;26;M
28.07.14;Gaza Strip;46;F
21.07.14;Gaza Strip;13;F
21.07.14;West Bank;26;M
21.07.14;Gaza Strip;20;M
21.07.14;Gaza Strip;25;M
21.07.14;Gaza Strip;28;M
21.07.14;Gaza Strip;35;M
21.07.14;Gaza Strip;35;M
21.07.14;Gaza Strip;3;M
21.07.14;Gaza Strip;11;F
21.07.14;Gaza Strip;41;F
21.07.14;Gaza Strip;9;M
21.07.14;Gaza Strip;30;F
21.07.14;Gaza Strip;52;M
21.07.14;Gaza Strip;37;M
21.07.14;Gaza Strip;7;M
21.07.14;Gaza Strip;44;F
21.07.14;Gaza Strip;10;F
21.07.14;Gaza Strip;47;F
21.07.14;Gaza Strip;54;F
21.07.14;Gaza Strip;22;M
30.07.14;Gaza Strip;26;M
13.08.14;Gaza Strip;42;F
21.07.14;Gaza Strip;7;F
21.07.14;Gaza Strip;9;M
21.07.14;Gaza Strip;30;F
21.07.14;Gaza Strip;0;F
21.07.14;Gaza Strip;26;M
21.07.14;Gaza Strip;25;F
21.07.14;Gaza Strip;31;M
21.07.14;Gaza Strip;6;M
21.07.14;Gaza Strip;14;M
21.07.14;Gaza Strip;3;M
21.07.14;Gaza Strip;17;M
18.11.14;Gaza Strip;15;M
21.07.14;Gaza Strip;51;F
21.07.14;Gaza Strip;54;M
21.07.14;Gaza Strip;4;F
21.07.14;Gaza Strip;2;M
21.07.14;Gaza Strip;69;M
21.07.14;Gaza Strip;28;M
21.07.14;Gaza Strip;20;M
21.07.14;Gaza Strip;35;M
21.07.14;Gaza Strip;22;M
21.07.14;Gaza Strip;23;M
21.07.14;Gaza Strip;23;M
21.07.14;Gaza Strip;22;M
21.07.14;Gaza Strip;22;M
21.07.14;Gaza Strip;20;M
21.07.14;Gaza Strip;30;M
21.07.14;Gaza Strip;25;M
21.07.14;Gaza Strip;21;M
21.07.14;Gaza Strip;72;M
21.07.14;Gaza Strip;25;M
21.07.14;Gaza Strip;24;M
21.07.14;Gaza Strip;23;M
21.07.14;Gaza Strip;41;M
21.07.14;Gaza Strip;22;M
21.07.14;Gaza Strip;30;M
21.07.14;Gaza Strip;69;M
21.07.14;Gaza Strip;25;M
21.07.14;Gaza Strip;40;M
21.07.14;Gaza Strip;29;M
21.07.14;Gaza Strip;24;M
21.07.14;Gaza Strip;22;M
26.07.14;Gaza Strip;14;M
21.07.14;Gaza Strip;22;M
21.07.14;Gaza Strip;23;M
21.07.14;Gaza Strip;25;M
21.07.14;Gaza Strip;25;M
21.07.14;Gaza Strip;25;M
21.07.14;Gaza Strip;42;M
21.07.14;Gaza Strip;23;M
21.07.14;Gaza Strip;30;M
21.07.14;Gaza Strip;23;M
21.07.14;Gaza Strip;34;M
21.07.14;Gaza Strip;15;M
21.07.14;Gaza Strip;25;M
21.07.14;Gaza Strip;20;M
21.07.14;Gaza Strip;50;M
26.07.14;Gaza Strip;39;M
21.07.14;Gaza Strip;17;M
21.07.14;Gaza Strip;17;M
21.07.14;Gaza Strip;70;M
21.07.14;Gaza Strip;22;M
21.07.14;Gaza Strip;17;M
21.07.14;Gaza Strip;7;F
21.07.14;Gaza Strip;33;F
21.07.14;Gaza Strip;10;F
21.07.14;Gaza Strip;12;F
21.07.14;Gaza Strip;5;F
21.07.14;Gaza Strip;3;F
21.07.14;Gaza Strip;67;F
21.07.14;Gaza Strip;33;F
21.07.14;Gaza Strip;10;F
20.07.14;Gaza Strip;53;M
20.07.14;Gaza Strip;19;M
20.07.14;Gaza Strip;31;M
20.07.14;Gaza Strip;25;M
20.07.14;Gaza Strip;21;M
20.07.14;Gaza Strip;19;M
20.07.14;Gaza Strip;29;M
20.07.14;Gaza Strip;32;M
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;1;F
20.07.14;Gaza Strip;53;M
20.07.14;Gaza Strip;50;F
20.07.14;Gaza Strip;11;F
20.07.14;Gaza Strip;18;M
20.07.14;Gaza Strip;52;M
20.07.14;Gaza Strip;43;M
20.07.14;Gaza Strip;31;M
20.07.14;Gaza Strip;12;M
20.07.14;Gaza Strip;72;F
20.07.14;Gaza Strip;39;F
20.07.14;Gaza Strip;29;M
20.07.14;Gaza Strip;19;M
20.07.14;Gaza Strip;25;M
20.07.14;Gaza Strip;26;M
20.07.14;Gaza Strip;23;M
20.07.14;Gaza Strip;21;M
20.07.14;Gaza Strip;2;F
